session-uid,start,duration,location,size
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394083,3,2,0
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394087,9,2,10
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394097,2,12,6
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394099,2,19,18
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394102,2,10,17
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394104,4,17,71
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394109,23,11,120
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394133,4,11,218
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394137,2,11,11
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394140,2,9,8
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394144,9,5,0
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394154,22,4,0
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394178,3,6,1
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394185,10,20,19
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394195,2,17,24
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394197,2,5,5
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394200,2,19,27
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394202,2,14,6
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394204,2,4,12
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394207,2,10,15
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394209,2,10,10
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394215,2,12,19
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394217,4,10,9
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394221,2,2,0
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394225,2,2,0
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394227,8,6,0
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394241,13,2,1
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394254,2,3,2
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394256,6,9,6
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394263,5,4,4
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394270,2,21,28
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394272,2,11,34
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394274,2,13,13
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394276,2,16,24
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394279,2,10,16
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394281,2,15,22
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394284,2,5,11
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394286,2,10,26
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394288,2,16,24
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394290,2,11,11
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394293,2,8,16
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394295,3,16,20
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394302,2,10,37
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394305,2,13,20
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394307,2,9,13
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394309,2,8,8
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394311,2,5,5
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394314,2,2,52
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394317,2,15,10
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394319,3,6,4
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394374,2,4,1184
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394379,5,7,550
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394387,34,9,9
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394422,2,8,58
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394424,2,14,39
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394426,2,5,17
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394429,2,9,23
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394431,3,20,139
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394434,2,10,31
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394437,2,4,142
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394439,2,11,23
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394441,2,18,18
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394444,3,6,80
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394448,2,9,25
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394450,2,7,5
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394454,2,7,4
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394456,5,2,4
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394463,10,8,8
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394473,2,13,17
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394475,2,12,12
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394478,2,9,9
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394480,3,2,1
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394484,3,2,1
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394488,2,13,11
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394491,2,9,9
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394493,2,15,43
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394497,2,6,11
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394499,2,11,17
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394501,2,5,10
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394503,2,16,26
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394506,2,7,12
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394508,2,8,3
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394511,2,3,2
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394513,4,10,76
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394517,3,8,7
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394521,2,2,8
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394523,2,23,23
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394526,2,21,38
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394528,2,14,19
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394530,2,6,76
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394533,6,4,0
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394543,3,10,10
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394547,2,9,9
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394549,3,3,16
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394554,6,8,13
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394560,2,6,7
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394563,3,2,2
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394567,2,2,1
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394569,11,6,6
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394581,2,18,18
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394583,2,21,28
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394588,2,9,17
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394590,2,15,13
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394592,9,5,4
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394601,19,4,439
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394621,3,5,33
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394624,3,3,0
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394628,2,7,36
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394630,8,3,1
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394639,2,14,13
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394641,6,5,38
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394648,2,25,135
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394650,2,13,54
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394658,2,2,0
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394663,3,14,29
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394696,5,7,6
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394705,3,3,0
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394714,2,9,8
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394717,2,18,33
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394720,3,3,1
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394723,2,15,29
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394726,6,2,15
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394736,2,3,1
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394739,2,13,26
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394742,12,5,6
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394755,2,3,2
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394758,2,12,24
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394762,3,11,139
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394767,2,7,6
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394774,3,11,20
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394780,3,3,3
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394784,13,9,147
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394798,4,2,7
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394803,5,2,4
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394808,2,2,4
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394811,2,2,0
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394813,19,2,5
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394833,43,8,6
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394877,3,6,6
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394880,3,6,6
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394884,2,6,5
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394886,2,8,43
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394888,8,2,10
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394897,3,3,1
aabe5fec-1fc3-4b15-96c2-85841d3f1ec6,1462394901,3,7,15
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462394938,11,3,268
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462394955,16,7,7
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462394972,2,14,13
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462394975,14,2,2
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462394989,2,6,6
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462394992,2,5,4
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462394994,10,7,133
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395016,23,2,126
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395039,5,5,8
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395045,2,14,26
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395049,3,3,1
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395053,2,6,5
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395059,7,7,6
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395071,39,7,6
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395110,2,12,253184
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395128,2,2,0
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395134,2,7,7
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395136,3,6,6
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395139,17,7,6
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395157,2,19,84
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395162,9,3,0
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395171,5,2,1
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395177,4,6,6
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395182,19,8,115
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395208,7,2,126
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395216,2,2,1
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395218,2,3,232
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395236,2,13,254792
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395242,2,12,24
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395245,11,6,30
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395256,2,7,11
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395259,8,11,720
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395267,2,12,254222
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395274,5,2,0
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395292,3,2,0
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395299,3,2,0
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395309,2,14,291256
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395312,13,2,112
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395327,29,3,9
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395356,3,6,6
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395360,2,7,7
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395362,41,5,5
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395404,2,19,19
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395407,2,14,163
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395410,2,4,9
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395412,2,15,19
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395415,2,15,15
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395417,2,21,35
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395419,3,16,60
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395423,2,24,24
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395425,2,21,38
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395428,2,21,34
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395430,2,8,9
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395435,2,6,12
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395437,2,20,29
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395440,21,3,71
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395461,2,8,7
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395463,18,8,1
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395483,6,2,1
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395491,9,2,1
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395501,2,5,5
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395503,2,7,7
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395505,3,4,4
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395509,2,16,16
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395511,2,17,11
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395513,2,10,10
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395516,13,3,5
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395530,2,18,18
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395533,2,17,21
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395535,2,16,39
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395537,2,10,6
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395540,2,21,26
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395542,2,15,12
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395544,39,13,27
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395588,24,6,69
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395612,2,10,35
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395615,2,16,78
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395641,2,20,26
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395645,2,2,0
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395648,2,6,6
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395650,2,12,11
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395653,6,5,45
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395661,2,18,18
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395663,3,15,63
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395666,2,17,27
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395669,2,11,6
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395671,3,9,8
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395676,2,13,12
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395680,3,3,10
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395683,2,16,18
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395686,2,20,91
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395688,2,5,5
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395691,3,8,8
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395695,2,9,51
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395717,2,2,1
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395719,2,11,11
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395721,14,6,7
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395736,2,3,4
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395743,5,7,7
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395749,2,19,25
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395752,2,9,13
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395754,2,16,12
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395756,2,14,9
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395759,2,2,1
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395763,2,23,23
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395765,5,12,72
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395771,7,9,8
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395778,2,17,330600
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395780,3,2,109
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395784,2,4,152
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395854,60,8,2560
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395920,6,10,38
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395938,28,2,1
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395966,2,12,16
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395969,2,8,8
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395971,2,7,7
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462395974,301,12,172
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396278,30,4,893
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396309,2,14,20
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396311,2,13,19
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396313,2,19,19
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396315,2,12,10
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396318,2,14,48
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396320,2,12,13
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396322,20,3,2
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396343,2,3,2
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396346,4,3,2
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396351,4,8,4
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396356,3,2,17
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396359,4,6,1180
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396378,4,2,918
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396383,2,5,5
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396385,2,12,19
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396387,2,13,30
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396390,2,6,5
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396393,2,19,23
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396395,3,24,24
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396398,2,14,42
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396401,4,9,27
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396407,2,5,7
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396409,2,5,11
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396412,3,3,2
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396416,2,5,28
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396419,2,18,18
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396421,2,7,24
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396423,6,9,26
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396430,2,9,16
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396432,3,5,60
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396435,2,17,29
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396438,4,8,15
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396442,5,7,17
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396448,2,13,273883
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396451,2,5,4537
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396453,4,2,46213
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396462,16,2,462
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396489,4,10,15
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396494,5,5,328
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396499,2,8,8
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396501,2,13,18
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396505,2,17,28
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396507,3,12,18
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396511,21,2,2
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396535,10,11,9
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396547,9,2,1
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396556,2,17,23
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396559,4,10,15
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396564,2,7,7
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396566,3,8,15
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396570,3,2,2
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396574,3,4,50
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396578,3,3,1
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396582,8,8,118654
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396591,2,22,458716
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396594,2,6,7231
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396596,2,14,281576
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396598,54,2,17604
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396654,2,4,4951
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396814,2,3,4552
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396817,11,2,619
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396853,2,18,14
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396855,2,225,2178
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396857,78,234,1621
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396941,19,2,8
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396961,2,13,12
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396964,2,11,17
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396966,3,4,18
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396970,2,3,546
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396973,2,4,6
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396975,2,7,33
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396978,2,3,1
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396981,2,7,39
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396983,2,10,14
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396986,2,9,9
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396988,2,10,14
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396990,2,14,34
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462396993,3,6,944
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462397003,2,6,515
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462397006,5,5,2
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462397022,2,8,15
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462397025,3,9,9
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462397028,2,14,14
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462397030,3,9,9
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462397034,6,15,22
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462397040,2,14,27
aa0c6834-0bbd-4d2c-8b55-160df6253f44,1462397043,2,9,19
